,JoiningYear,PaymentTier,Age,ExperienceInCurrentDomain,Education_Bachelors,Education_Masters,Education_PHD,City_Bangalore,City_New Delhi,City_Pune,Gender_Female,Gender_Male,EverBenched_No,EverBenched_Yes
3447,2015,3,36,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3448,2014,3,35,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3449,2014,3,34,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3450,2013,3,35,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3451,2014,3,39,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3452,2015,3,35,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3453,2014,3,34,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3454,2017,2,32,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3455,2015,3,32,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3456,2014,3,33,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3457,2017,2,34,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3458,2016,3,35,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3459,2017,3,35,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
3460,2014,2,38,3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3461,2016,3,37,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3462,2013,3,38,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3463,2015,3,41,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3464,2017,3,40,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3465,2017,3,39,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3466,2017,2,32,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3467,2018,3,40,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
3468,2016,3,40,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3469,2016,3,41,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3470,2015,3,38,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3471,2017,1,38,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3472,2018,3,41,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3473,2015,2,33,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3474,2012,3,41,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3475,2017,2,35,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3476,2013,3,36,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3477,2013,3,37,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3478,2013,1,37,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3479,2014,3,39,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3480,2017,3,38,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3481,2013,2,34,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3482,2017,2,33,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3483,2013,3,32,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3484,2014,3,38,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3485,2017,3,32,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3486,2016,3,41,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3487,2014,3,36,2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3488,2017,3,34,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3489,2017,3,34,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3490,2016,3,35,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3491,2015,3,38,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3492,2016,3,32,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3493,2015,3,37,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3494,2017,2,32,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3495,2017,2,36,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3496,2012,3,41,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3497,2017,3,37,5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3498,2018,3,34,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3499,2016,3,31,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3500,2017,3,41,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3501,2015,3,35,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3502,2015,3,37,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3503,2016,3,34,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3504,2017,2,40,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3505,2015,3,39,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3506,2013,3,37,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3507,2015,2,36,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
3508,2014,3,35,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3509,2013,3,37,3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3510,2013,3,41,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3511,2017,2,40,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3512,2016,3,37,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3513,2013,3,40,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3514,2015,3,39,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3515,2015,2,33,4,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3516,2012,3,36,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3517,2012,3,36,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3518,2015,3,38,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3519,2017,2,37,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3520,2017,3,34,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3521,2013,3,31,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3522,2013,3,38,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3523,2017,3,36,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3524,2012,3,40,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3525,2017,3,41,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3526,2015,3,31,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3527,2017,3,41,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3528,2015,3,31,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3529,2017,3,31,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3530,2017,2,37,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3531,2012,3,39,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3532,2014,3,38,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3533,2013,3,40,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3534,2013,3,36,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3535,2016,3,41,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3536,2018,3,32,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3537,2018,3,40,3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3538,2012,3,39,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3539,2014,3,33,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3540,2012,3,32,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3541,2018,3,41,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3542,2016,3,36,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3543,2016,3,31,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3544,2014,3,37,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3545,2014,3,33,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3546,2018,3,31,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3547,2017,3,35,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3548,2015,1,32,5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3549,2017,3,41,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3550,2017,2,36,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3551,2017,3,35,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3552,2017,3,35,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3553,2015,3,33,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3554,2014,3,38,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3555,2015,2,33,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3556,2018,3,31,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
3557,2015,3,31,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3558,2013,3,37,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3559,2014,3,32,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3560,2017,3,33,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3561,2014,3,37,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3562,2012,3,32,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3563,2015,3,40,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
3564,2014,1,40,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3565,2013,2,32,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3566,2017,2,39,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3567,2016,3,41,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3568,2014,3,32,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3569,2017,3,38,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3570,2017,2,31,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
3571,2018,3,38,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3572,2016,3,32,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3573,2017,2,35,5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3574,2013,3,34,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3575,2018,3,38,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3576,2014,1,36,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3577,2015,3,34,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3578,2015,3,39,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3579,2017,1,40,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3580,2016,3,38,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3581,2015,3,35,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3582,2014,2,31,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3583,2017,3,41,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3584,2017,3,35,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3585,2018,3,33,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3586,2017,2,33,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3587,2016,3,31,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
3588,2013,3,35,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3589,2016,3,37,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3590,2015,3,31,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3591,2012,3,35,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3592,2014,3,32,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3593,2015,3,32,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3594,2017,3,40,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3595,2012,3,34,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3596,2014,3,37,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3597,2015,3,40,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3598,2017,2,34,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3599,2015,2,32,3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3600,2013,3,33,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3601,2015,3,38,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3602,2017,2,41,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3603,2017,1,36,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3604,2016,3,33,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3605,2014,3,31,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3606,2013,2,34,3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3607,2017,3,31,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3608,2016,2,36,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3609,2013,3,38,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3610,2015,2,39,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
3611,2014,3,31,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3612,2015,3,40,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3613,2013,3,39,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3614,2015,3,32,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3615,2014,3,34,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3616,2015,3,38,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3617,2014,1,39,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3618,2014,3,39,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3619,2016,3,33,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3620,2018,2,34,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3621,2017,3,38,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
3622,2017,2,33,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3623,2014,3,41,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3624,2017,1,39,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3625,2013,3,39,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3626,2014,3,41,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3627,2012,3,40,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3628,2014,3,36,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3629,2015,3,34,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3630,2013,3,32,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3631,2015,3,31,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3632,2012,3,36,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3633,2017,2,35,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3634,2017,3,32,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3635,2017,3,33,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
3636,2016,3,34,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3637,2017,3,39,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3638,2018,3,38,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3639,2012,2,35,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3640,2015,2,40,5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
3641,2017,3,41,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3642,2016,1,33,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3643,2017,1,40,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3644,2018,3,33,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3645,2015,3,38,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3646,2017,2,32,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3647,2014,3,32,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
3648,2015,3,32,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3649,2016,2,37,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3650,2015,3,40,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3651,2016,3,38,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3652,2018,3,33,4,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3653,2017,2,40,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3654,2017,2,35,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3655,2016,3,33,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3656,2017,3,37,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3657,2013,3,38,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3658,2018,3,32,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3659,2017,3,40,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3660,2015,3,33,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3661,2016,3,38,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3662,2013,3,34,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3663,2017,3,38,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3664,2018,2,31,3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3665,2014,3,32,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3666,2013,3,35,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3667,2014,3,35,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3668,2012,3,33,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3669,2012,3,41,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3670,2015,1,31,3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3671,2016,3,34,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3672,2017,2,40,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3673,2016,3,32,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3674,2012,3,36,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3675,2014,2,40,3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3676,2012,3,31,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3677,2014,1,34,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3678,2013,3,41,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
3679,2017,2,32,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3680,2016,3,41,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3681,2014,3,33,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3682,2013,3,33,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3683,2013,3,39,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3684,2018,3,40,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3685,2017,3,34,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3686,2016,3,41,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
3687,2015,3,37,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3688,2017,3,32,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3689,2017,3,41,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3690,2018,3,34,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3691,2017,3,38,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3692,2017,3,40,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3693,2017,3,35,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3694,2015,3,31,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3695,2016,3,39,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3696,2018,3,39,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3697,2018,3,32,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3698,2015,3,38,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3699,2015,3,35,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3700,2013,1,38,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3701,2012,3,32,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3702,2014,2,37,5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3703,2015,3,35,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3704,2017,3,41,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3705,2015,3,36,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3706,2017,3,35,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3707,2017,2,36,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3708,2017,1,34,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3709,2015,3,36,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3710,2017,2,33,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3711,2018,3,38,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3712,2013,3,35,3,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
3713,2015,2,37,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
